Index	Name	CPU Start Time (ns)	CPU Duration (ns)	GPU Execution Start Time (ns)	EOP Start Time (ns)	EOP to EOP Duration (ns)	Core	CPU Execution Time (ns)	API Queue	Process	Thread	CPU End Time (ns)	Hardware Queue	TOP to EOP Duration (ns)	GPU Execution End Time (ns)
6717	DmlActivationOperation	247967900	19600	270367501	270367917	81735	0	19600	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247987500	3D	82151	270449652
6715	ResourceBarrier	247966800		270367251	270364920	2914	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247966800	3D	583	270367834
6714	Dispatch	247952400		270364005	270231165	133755	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247952400	3D	915	270364920
6712	DmlConvolutionBasicGemm	247949400	18200	270230582	270230998	136919	0	18200	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247967600	3D	137335	270367917
6710	ResourceBarrier	247948300		270230332	270228168	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247948300	3D	583	270230915
6709	Dispatch	247931000		270227169	270150428	77740	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247931000	3D	999	270228168
6707	DmlActivationOperation	247929100	20000	270149846	270150262	80736	0	20000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247949100	3D	81152	270230998
6705	ResourceBarrier	247928100		270149513	270147432	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247928100	3D	666	270150179
6704	Dispatch	247914700		270146600	269344981	802451	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247914700	3D	832	270147432
6702	DmlConvolutionBasicGemm	247909800	18900	269344398	269344897	805365	0	18900	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247928700	3D	805864	270150262
6700	ResourceBarrier	247908800		269344148	269341984	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247908800	3D	583	269344731
6699	Dispatch	247890100		269341069	269287050	54934	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247890100	3D	915	269341984
6697	DmlActivationOperation	247888100	21400	269286468	269286967	57930	0	21400	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247909500	3D	58429	269344897
6695	ResourceBarrier	247887100		269286218	269284054	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247887100	3D	583	269286801
6694	Dispatch	247872600		269283055	268914165	369889	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247872600	3D	999	269284054
6692	DmlConvolutionSmallGemm	247869700	18100	268913500	268913999	372968	0	18100	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247887800	3D	373467	269286967
6690	ResourceBarrier	247868600		268913250	268911169	2664	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247868600	3D	583	268913833
6689	Dispatch	247851200		268910170	268846747	64422	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247851200	3D	999	268911169
6688	Dispatch	247847400		268846081	268777330	69417	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247847400	3D	666	268846747
6686	DmlJoinOperation	247845400	24000	268776664	268777164	136835	0	24000	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247869400	3D	137335	268913999
6684	ResourceBarrier	247844200		268776415	268774334	2663	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247844200	3D	582	268776997
6683	Dispatch	247828200		268773418	268696677	77657	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247828200	3D	916	268774334
6681	DmlActivationOperation	247825900	19200	268696011	268696511	80653	0	19200	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247845100	3D	81153	268777164
6679	ResourceBarrier	247824900		268695762	268693681	2663	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247824900	3D	582	268696344
6678	Dispatch	247810700		268692765	268552517	141164	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247810700	3D	916	268693681
6676	DmlConvolutionBasicGemm	247808100	17500	268551935	268552351	144160	0	17500	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247825600	3D	144576	268696511
6674	ResourceBarrier	247807200		268551685	268549521	2746	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247807200	3D	582	268552267
6673	Dispatch	247789000		268548522	268470116	79405	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247789000	3D	999	268549521
6671	DmlActivationOperation	247786700	21100	268469534	268470033	82318	0	21100	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247807800	3D	82817	268552351
6669	ResourceBarrier	247785700		268469284	268467120	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247785700	3D	583	268469867
6668	Dispatch	247771000		268466121	267674657	792463	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247771000	3D	999	268467120
6666	DmlConvolutionBasicGemm	247767800	18600	267674074	267674490	795543	0	18600	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247786400	3D	795959	268470033
6664	ResourceBarrier	247766700		267673741	267671660	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247766700	3D	666	267674407
6663	Dispatch	247748200		267670828	267613397	58263	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247748200	3D	832	267671660
6661	DmlActivationOperation	247744300	23200	267612814	267613314	61176	0	23200	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247767500	3D	61676	267674490
6659	ResourceBarrier	247743200		267612565	267610400	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247743200	3D	582	267613147
6658	Dispatch	247728400		267609485	267347883	262517	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247728400	3D	915	267610400
6656	DmlConvolutionSmallGemm	247725500	18500	267347300	267347716	265598	0	18500	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247744000	3D	266014	267613314
6654	ResourceBarrier	247724300		267346967	267344887	2663	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247724300	3D	583	267347550
6653	Dispatch	247705200		267343971	267014035	330852	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247705200	3D	916	267344887
6651	DmlPoolingOperation	247703300	21800	267013452	267013951	333765	0	21800	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247725100	3D	334264	267347716
6649	ResourceBarrier	247702300		267013202	267011038	2747	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247702300	3D	583	267013785
6648	Dispatch	247686300		267010039	266897009	114029	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247686300	3D	999	267011038
6647	Dispatch	247682400		266896176	266738782	158227	0		Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247682400	3D	833	266897009
6645	DmlJoinOperation	247680600	22300	266738200	266738616	275335	0	22300	Graphics API Queue (2)	12848	SqueezeNetObjectDetectionCPP.exe (4384)	247702900	3D	275751	267013951
